     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      3072,       221,         0,   0.522,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        50,         0,   0.268,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        54,         0,   0.271,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        63,         0,   0.293,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      4096,       315,         0,   0.692,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        33,         0,   0.296,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        51,         0,   0.269,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      6144,       464,         0,   0.936,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      2048,       126,         0,   0.577,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      2048,       125,         0,   0.661,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      6144,       463,         0,    1.24,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      2048,       111,         0,   0.870,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
     17408,        92,         0,    6.13,pymatching,c4bba0f6434f3460d2c22d1115019eaedc4456cde1a90ddaba6dd06cb4f67f57,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.07196856730011517}",
      3072,       166,         0,   0.851,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      8192,       643,         0,    1.44,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
