     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         0,         0,   0.056,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.057,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.053,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.059,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      2048,         0,         0,   0.111,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      2048,         0,         0,   0.117,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     13312,         0,         0,   0.406,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      3072,         0,         0,   0.177,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      4096,         0,         0,   0.220,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     19456,         1,         0,   0.594,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      6144,         0,         0,   0.341,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      8192,         0,         0,   0.446,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     26624,         4,         0,   0.810,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
     11264,         0,         0,   0.609,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     36864,         2,         0,    1.12,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
     15360,         0,         0,   0.840,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     20480,         0,         0,    1.12,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     52224,         7,         0,    1.58,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
     28672,         0,         0,    1.56,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     71680,         7,         0,    2.19,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
    307200,         7,         0,    16.4,pymatching,95ef1e2f063c1de1f71acca7933704c20820895612490481e62588f4639521ca,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0019306977288832496}",
     39936,         0,         0,    2.18,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
    179200,         0,         0,    16.4,pymatching,2cb525e64f61b99176c2fe956e5b7fcc04e5569f8c494550292cd0b24c3b3289,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0019306977288832496}",
    101376,         7,         0,    3.05,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
     56320,         0,         0,    3.08,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
    139264,        13,         0,    4.28,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
     77824,         0,         0,    4.31,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
    751023,         9,         0,    39.5,pymatching,d10c71110b250f27b86368d769e8a065e4b73b25a30a99bfd759b37401e9fc05,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.001}",
