     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,       130,         0,   0.218,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       498,         0,   0.366,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
       512,       249,         0,   0.354,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       485,         0,   0.360,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
       512,       254,         0,   0.375,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       500,         0,   0.344,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
       512,       236,         0,   0.352,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       461,         0,   0.343,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
      1297,       520,         0,   0.011,pymatching,77855857df02ea7f22c96e5a72b3f3d822ac293b2d4008cf71f018ac008813c7,"{""d"":3,""k"":9,""p"":0.01,""p_bell"":0.01}",
      2048,       837,         0,   0.016,pymatching,77855857df02ea7f22c96e5a72b3f3d822ac293b2d4008cf71f018ac008813c7,"{""d"":3,""k"":9,""p"":0.01,""p_bell"":0.01}",
      3072,      1216,         0,   0.023,pymatching,77855857df02ea7f22c96e5a72b3f3d822ac293b2d4008cf71f018ac008813c7,"{""d"":3,""k"":9,""p"":0.01,""p_bell"":0.01}",
      2048,       791,         0,   0.017,pymatching,77855857df02ea7f22c96e5a72b3f3d822ac293b2d4008cf71f018ac008813c7,"{""d"":3,""k"":9,""p"":0.01,""p_bell"":0.01}",
       273,       110,         0,   0.015,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
       512,       240,         0,   0.350,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       447,         0,   0.051,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
      1024,       471,         0,   0.056,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
      1024,       479,         0,   0.079,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
      1024,       438,         0,   0.050,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
      1024,       471,         0,   0.055,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
      2048,       949,         0,   0.100,pymatching,63da26bd446b2c2d551fc0a536637814fd2780dd6c3ec683048af6bf2b1ce3ce,"{""d"":5,""k"":15,""p"":0.01,""p_bell"":0.01}",
       512,       235,         0,   0.380,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
       273,       128,         0,   0.052,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
      1024,       481,         0,   0.170,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
       512,       241,         0,   0.355,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       485,         0,   0.198,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
      1024,       531,         0,   0.175,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
       512,       263,         0,   0.371,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       476,         0,   0.172,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
      1024,       487,         0,   0.168,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
       512,       234,         0,   0.348,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
     24576,       329,         0,    4.30,pymatching,42cb1a0fcd9a245f509ee4470f7130667e1c48b0d3782df79b33471bf5f30b63,"{""d"":11,""k"":33,""p"":0.003,""p_bell"":0.01}",
      1024,       516,         0,   0.201,pymatching,28d0ca2e3ea26df538a6f7f87607c6fee52ddd9eb975d458dcfc6d1e9c96451d,"{""d"":7,""k"":21,""p"":0.01,""p_bell"":0.01}",
        17,         9,         0,   0.010,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
       256,       123,         0,   0.113,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
       512,       234,         0,   0.373,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       517,         0,   0.459,pymatching,cb57f5c6ae2cb19a2742708914d495e7b5e3fcf0a26bfb34158f2154967132c5,"{""d"":9,""k"":27,""p"":0.01,""p_bell"":0.01}",
